Review,Rating
"hotel cut room budget place stay 	numerous amenities forget little things make stay really nice 	like deliver newspaper door times-picayune not usa toady really nice help enhance continental breakfast cereal seasonal fresh fruit etc. 	afternoon tea hot bev winter iced tea lemonade summer pool 	munchies bar 	on-site parking happen driving 	n't know 	location great block bourbon nice little bars restaurants 	close by.what n't huge opulent lobby disco large meeting rooms seen hassles 	check special deals usually 	special events prices really high slow seasons real bargain 	 ",5
"great french quarter classic hotel new orleans 	work hotel field believe place spares no expense gives money worth 	excellent staff location steller 	new orleans frequently stayed 11 different french quarter hotels leaves dirt 	 ",5
"terrific place stay french quarter great hotel fantastic location 	room comfortable clean quiet 	hard believe noisy bourbon street block away 	loved pool courtyard just lovely hotel 	recommend wanting comfort privacy home away home wonderful french quarter 	 ",5
"recommended lovely hotel great city 	absolutely stay 	jeffrey bartender way cynical beautiful town people 	visit warmer 	attitude.highly recommended 	 ",5
"convenient boyfriend stayed little gem weeks ago 	not dissapointed 	conveniently located block bourbon street means good nights sleep 	bed extremely comfortable staff friendly..great southern hospitality 	free breakfast great things choose 	free van service great 	driver friendly offered suggestions 	flat rate 69/night travelzoo better great hotel great location 	definetely recommended unless looking modern hotel 	 ",5
"n't love just n't 	charming boutque hotels 5 star amenities sevice history better 	charming bar/bordello attatched 	ambiance city oozes little gem 	stayed ritz carltons orientals fourseasons dauphine new orleans.sincerely melissa kinnard 	 ",5
"fabulous 	stay dauphine orleans 	better pictured web site 	stayed courtyard rooms 	courtyard heavenly fountain lots plants hot tub tables chairs 	room beautiful especially bathroom jacuzzi tub 	service great parking attendant especially nice 	location block bourbon street convenient surprisingly quiet 	loved highly recommend 	french quarter festival jazz festival rates reasonable 	 ",5
"love dauphine orleans hotel husband 14 couples visited new orleans 4 months ago stayed dauphine time 	absolutely loved 	close happenings bourbon quiet needed 	folks extremely friendly especially amy bartender baileys place 	recommend hotel asks stay visit big easy 	 ",5
"great place stay sister stayed dauphine orleans long weekend august 	birthday staff thoughtful placed bottle champagne ice glasses room 	room spotless especially appreciated air cleaning wonderful pillows 	bathroom small nice marble vanity water filtration 	staff helpful intrusive 	make sure eat restaurant street bayona 	die 	little pool courtyard great cooling sunbathing 	 ",5
"captivating stayed dauphine march 2003 mardi gras passed delighted quiet close action french quarter 	absolutely gorgeous room street main hotel overlooking captivating courtyard 	room just beautiful loved brick walls huge comfortable bed french doors jet tub 	felt like princess room clean inviting 	hotel exceeded expectations online stay heartbeat 	fact fully intend just spring 	 ",5
"love 	just returned days happy report loved 	parking real plus garage right hotel entrance elevators 	able fetch things left car store things picked day no problem 	valet gentlemen nice friendly accommodating- especially cuba 	appreciated filtered water spout bathroom daily times-picayune not generic usa today paper marvelous breakfast- recently added make-your-own fresh waffles great 	complaint fairly petty- place use little freshening up- paint scrapes elevators worn stained carpets really important plenty brand-new generic chain hotels 	bayona literally street arnaud broussard just corner ca n't beat location 	definitely return 	 ",5
"delight 	husband stayed dauphine orleans july 1-6 2003. arrived early essence music festival hotel packed july 3rd delight stay 	room excellent a/c greatful relieved room cool day 	location excellent 	block bourbon 	walking distance to/from 	courtesy van big plus using van destinations taking time sightseeing walking hotel 	staff helpful knowledgeable 	security excellent 4am 	awake watching 1-way mirror lobby 	mae bailey bar interesting fun hear stories ghosts 	hurricanes excellent mae bailey 	morning paper nice complimentary breakfast wonderful great selection 	like said hotel completely staff constantly making sure ran 	shopping crescent city market louisianna shrimp home kitchen staff kind store shrimp freezer left 	pool little comfy courtyard setting refreshing way cool 	n't expect room cleaned 4pm later despite door sign say day 	no problem just went bourbon st. happy hour specials 	hotel great jj 	 ",5
"nice 	stayed night nola passing san antonio 	wanted close french quarter walk 	hotel wonderful 	room clean comfy nice 	nice short walk quarter 	booked priceline 	great hotel 	great price 	love stay happy travels 	 ",5
"great stay intercontinental great time big easy 	not used need help 	stayed intercontinental 55/night priceline parked nearby garage avoid 30/night valet charge 	good location w/in walking distance quarter bourbon st decatur st riverwalk superdome 	services great desk friendly helpful 	furnishings nice clean 	oh parking 17 3.50 weekend day 10 monday morning weekend capitol building parking garage cash 	great time visit 	 ",5
"hotel intercontinetal great place stay 	stay hotel intercontinental pleasurable 	really lived reputation 	staff extremely professional helpful 	particularly well-informed surrounding area great providing directions 	food hotel excellent reasonable hotels similar calibre 	negative thing say doors rooms alot noise opened closed 	hotel exactly expect aaa 4 diamond hotel quality 	 ",5
"absolutely charming stayed villa convento dec 2005 deluge 	eventhough expecting inconveniences condition rest new orleans villa convento good 	service desk exemplary friendly professional 	room charmingly shabby chic clean cozy 	slept comfortable bed quiet room 	stay heart beat parking 	parking fee reasonable parking garage blocks away hotel 	difficulty finding place park return parking garage key 	person jump key thing waited car n't problem 	felt reasonably safe walking garage n't ideal situation female walking 	villa convento highlight stay new orleans recommend excellent value 	 ",5
"return stayed hotel villa convento number times 10+ years 	rooms clean staff friendly remember phone reservations hotel quiet hours 	furnishings linens bathrooms improved years 	price definitely right location perfect not near noisy areas close quickly walk favorite shops bars restaurants pastry shop street heaven 	elevator does need work courtyard improved love place stay n.o 	choice 	best luck campo family recovery hurrican katrina disaster 	 ",5
